path,title,kind,folder,priority,categories,summary
reports/global-trending/repositories/WordPress__mcp-adapter.md,WordPress/mcp-adapter,per-repository-report,global-trending/repositories,-29,agent-harness;global-trending-open-source;repository-deep-dives,WordPress/mcp adapter Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/WordPress/mcp adapter local path sources/WordPress mcp adapter HEAD 529b9e9 stars/forks 1292 / 145 language PHP license pushedAt 2026 06 16T20 44 55Z trendS
reports/global-trending/repositories/xerrors__Yuxi.md,xerrors/Yuxi,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,xerrors/Yuxi Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/xerrors/Yuxi local path sources/xerrors Yuxi HEAD 15c9281 stars/forks 5623 / 809 language Python license pushedAt 2026 06 17T16 40 32Z trendScore / priorityScore 189
reports/global-trending/repositories/xorbitsai__inference.md,xorbitsai/inference,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,xorbitsai/inference Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/xorbitsai/inference local path sources/xorbitsai inference HEAD 1fbae04 stars/forks 9359 / 836 language Python license pushedAt 2026 06 17T16 58 03Z trendScor
reports/global-trending/repositories/yologdev__yoyo-evolve.md,yologdev/yoyo-evolve,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,yologdev/yoyo evolve Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/yologdev/yoyo evolve local path sources/yologdev yoyo evolve HEAD 64ccdef stars/forks 1824 / 122 language Rust license pushedAt 2026 06 18T00 23 32Z trendSco
reports/global-trending/repositories/yoloshii__ClawMem.md,yoloshii/ClawMem,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,yoloshii/ClawMem Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/yoloshii/ClawMem local path sources/yoloshii ClawMem HEAD 8016a44 stars/forks 185 / 27 language TypeScript license pushedAt 2026 05 20T19 22 45Z trendScore / pri
reports/global-trending/repositories/yomorun__yomo.md,yomorun/yomo,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,yomorun/yomo Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/yomorun/yomo local path sources/yomorun yomo HEAD 6d92a9d stars/forks 1908 / 143 language Rust license pushedAt 2026 06 17T10 53 07Z trendScore / priorityScore 165 /
reports/global-trending/repositories/yotsuda__PowerShell.MCP.md,yotsuda/PowerShell.MCP,per-repository-report,global-trending/repositories,-29,agent-harness;global-trending-open-source;repository-deep-dives,yotsuda/PowerShell.MCP Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/yotsuda/PowerShell.MCP local path sources/yotsuda PowerShell.MCP HEAD 1b7734d stars/forks 73 / 7 language C license pushedAt 2026 06 18T00 24 02Z trendScor
reports/global-trending/repositories/your-papa__obsidian-Smart2Brain.md,your-papa/obsidian-Smart2Brain,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,your papa/obsidian Smart2Brain Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/your papa/obsidian Smart2Brain local path sources/your papa obsidian Smart2Brain HEAD bb410b2 stars/forks 1130 / 96 language TypeScript license pus
reports/global-trending/repositories/yvgude__lean-ctx.md,yvgude/lean-ctx,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,yvgude/lean ctx Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/yvgude/lean ctx local path sources/yvgude lean ctx HEAD 40098dc stars/forks 2753 / 277 language Rust license pushedAt 2026 06 17T22 29 37Z trendScore / prioritySc
reports/global-trending/repositories/zed-industries__zed.md,zed-industries/zed,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,zed industries/zed Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/zed industries/zed local path sources/zed industries zed HEAD 362035d stars/forks 85449 / 9119 language Rust license NOASSERTION pushedAt 2026 06 17T23 28 51Z 
reports/global-trending/repositories/ZenSystemAI__Zengram.md,ZenSystemAI/Zengram,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,ZenSystemAI/Zengram Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/ZenSystemAI/Zengram local path sources/ZenSystemAI Zengram HEAD bda6179 stars/forks 48 / 7 language JavaScript license pushedAt 2026 06 18T00 26 11Z trendScor
reports/global-trending/repositories/ZHangZHengEric__Sage.md,ZHangZHengEric/Sage,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,ZHangZHengEric/Sage Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/ZHangZHengEric/Sage local path sources/ZHangZHengEric Sage HEAD a14d9b9 stars/forks 1206 / 100 language Python license pushedAt 2026 06 17T11 05 59Z trendScor
reports/global-trending/repositories/zhayujie__CowAgent.md,zhayujie/CowAgent,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,zhayujie/CowAgent Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/zhayujie/CowAgent local path sources/zhayujie CowAgent HEAD 0137346 stars/forks 45383 / 10206 language Python license pushedAt 2026 06 17T14 04 38Z trendScore /
reports/global-trending/repositories/zhitongblog__solomd.md,zhitongblog/solomd,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,zhitongblog/solomd Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/zhitongblog/solomd local path sources/zhitongblog solomd HEAD 65f2b77 stars/forks 376 / 17 language TypeScript license pushedAt 2026 06 17T06 28 15Z trendScore
reports/global-trending/repositories/zhuyansen__agent-skills-hub.md,zhuyansen/agent-skills-hub,per-repository-report,global-trending/repositories,-29,agent-harness;global-trending-open-source;repository-deep-dives,zhuyansen/agent skills hub Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/zhuyansen/agent skills hub local path sources/zhuyansen agent skills hub HEAD b05615f stars/forks 296 / 30 language TypeScript license pushedAt 2026 06
reports/global-trending/repositories/zilliztech__claude-context.md,zilliztech/claude-context,per-repository-report,global-trending/repositories,-29,coding-agents;global-trending-open-source;repository-deep-dives,zilliztech/claude context Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/zilliztech/claude context local path sources/zilliztech claude context HEAD b2b4ca4 stars/forks 11880 / 877 language TypeScript license pushedAt 2026 06
reports/global-trending/repositories/zolotukhin__zinc.md,zolotukhin/zinc,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,zolotukhin/zinc Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/zolotukhin/zinc local path sources/zolotukhin zinc HEAD e76c44d stars/forks 405 / 17 language Zig license pushedAt 2026 06 16T03 59 16Z trendScore / priorityScore
reports/global-trending/repositories/Zoo-Code-Org__Zoo-Code.md,Zoo-Code-Org/Zoo-Code,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,Zoo Code Org/Zoo Code Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/Zoo Code Org/Zoo Code local path sources/Zoo Code Org Zoo Code HEAD e80039b stars/forks 1009 / 136 language TypeScript license pushedAt 2026 06 17T22 42 16Z
reports/global-trending/repositories/zubair-trabzada__geo-seo-claude.md,zubair-trabzada/geo-seo-claude,per-repository-report,global-trending/repositories,-29,coding-agents;global-trending-open-source;repository-deep-dives,zubair trabzada/geo seo claude Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/zubair trabzada/geo seo claude local path sources/zubair trabzada geo seo claude HEAD 9eec32f stars/forks 8195 / 1325 language Python license pushe
reports/global-trending/repositories/zzet__gortex.md,zzet/gortex,per-repository-report,global-trending/repositories,-29,global-trending-open-source;repository-deep-dives,zzet/gortex Generated 2026 06 18T00 37 41.085Z Basic Info key value GitHub https //github.com/zzet/gortex local path sources/zzet gortex HEAD ed483c7 stars/forks 492 / 39 language Go license pushedAt 2026 06 17T19 10 58Z trendScore / priorityScore 168 / 493 In
reports/korea-trending/repositories/0xMassi__webclaw.md,0xMassi/webclaw,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,0xMassi/webclaw 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/0xMassi/webclaw local path sources/0xMassi webclaw HEAD 3caca67 stars/forks 0 / 0 language Rust license pushedAt 2026 06 17T15 14 56Z trendScore / priorityScore 68 / 177 한줄 
reports/korea-trending/repositories/1Panel-dev__MaxKB.md,1Panel-dev/MaxKB,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,1Panel dev/MaxKB 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/1Panel dev/MaxKB local path sources/1Panel dev MaxKB HEAD a4c526e stars/forks 0 / 0 language Python license pushedAt 2026 06 17T09 05 38Z trendScore / priorityScore 67 / 16
reports/korea-trending/repositories/2betforyou__FinSec-LLM-PostTraining.md,2betforyou/FinSec-LLM-PostTraining,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,2betforyou/FinSec LLM PostTraining 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/2betforyou/FinSec LLM PostTraining local path sources/2betforyou FinSec LLM PostTraining HEAD a8c9234 stars/forks 0 / 0 language Python license pushedAt 2
reports/korea-trending/repositories/2betforyou__GraphRAG.md,2betforyou/GraphRAG,per-repository-report,korea-trending/repositories,-29,llm-wiki;korea-trending-open-source;repository-deep-dives,2betforyou/GraphRAG 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/2betforyou/GraphRAG local path sources/2betforyou GraphRAG HEAD 4cbe4fb stars/forks 0 / 0 language Python license pushedAt 2026 06 08T05 26 30Z trendScore / priorityScor
reports/korea-trending/repositories/AD-Styles__MIND-CARE-Conversational-ChatBot.md,AD-Styles/MIND-CARE-Conversational-ChatBot,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,AD Styles/MIND CARE Conversational ChatBot 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/AD Styles/MIND CARE Conversational ChatBot local path sources/AD Styles MIND CARE Conversational ChatBot HEAD cc80a9e stars/forks 0 / 0 language P
reports/korea-trending/repositories/adminhelper__saju-engine.md,adminhelper/saju-engine,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,adminhelper/saju engine 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/adminhelper/saju engine local path sources/adminhelper saju engine HEAD a2242ed stars/forks 0 / 0 language JavaScript license pushedAt 2026 05 30T07 05 10Z trendScor
reports/korea-trending/repositories/aesthetic-legalism5470__korean-dart-mcp.md,aesthetic-legalism5470/korean-dart-mcp,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,aesthetic legalism5470/korean dart mcp 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/aesthetic legalism5470/korean dart mcp local path sources/aesthetic legalism5470 korean dart mcp HEAD f3296c8 stars/forks 0 / 0 language TypeScript li
reports/korea-trending/repositories/AgentBridge-Lab__korea-space-support-mcp.md,AgentBridge-Lab/korea-space-support-mcp,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,AgentBridge Lab/korea space support mcp 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/AgentBridge Lab/korea space support mcp local path sources/AgentBridge Lab korea space support mcp HEAD 420220b stars/forks 0 / 0 language TypeScript
reports/korea-trending/repositories/agentgateway__agentgateway.md,agentgateway/agentgateway,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,agentgateway/agentgateway 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/agentgateway/agentgateway local path sources/agentgateway agentgateway HEAD 3965abc stars/forks 0 / 0 language Rust license pushedAt 2026 06 17T19 56 52Z trendScor
reports/korea-trending/repositories/ai-frendly-datahub__KoreanNLPMCPRadar.md,ai-frendly-datahub/KoreanNLPMCPRadar,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,ai frendly datahub/KoreanNLPMCPRadar 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/ai frendly datahub/KoreanNLPMCPRadar local path sources/ai frendly datahub KoreanNLPMCPRadar HEAD 085969b stars/forks 0 / 0 language HTML license pushed
reports/korea-trending/repositories/ai-screams__HwpForge.md,ai-screams/HwpForge,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,ai screams/HwpForge 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/ai screams/HwpForge local path sources/ai screams HwpForge HEAD bfaa28f stars/forks 0 / 0 language Rust license pushedAt 2026 05 29T10 26 26Z trendScore / priorityScore 
reports/korea-trending/repositories/ajgarciaj__NaViL.md,ajgarciaj/NaViL,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,ajgarciaj/NaViL 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/ajgarciaj/NaViL local path sources/ajgarciaj NaViL HEAD ee1fda0 stars/forks 0 / 0 language license pushedAt 2026 06 16T12 46 18Z trendScore / priorityScore 69 / 46 한줄 해석 검색/
reports/korea-trending/repositories/alice840126-ship-it__korean-law-mcp-setup.md,alice840126-ship-it/korean-law-mcp-setup,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,alice840126 ship it/korean law mcp setup 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/alice840126 ship it/korean law mcp setup local path sources/alice840126 ship it korean law mcp setup HEAD 4db8aa8 stars/forks 0 / 0 language license
reports/korea-trending/repositories/askimo-ai__askimo.md,askimo-ai/askimo,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,askimo ai/askimo 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/askimo ai/askimo local path sources/askimo ai askimo HEAD 77e829b stars/forks 0 / 0 language Kotlin license pushedAt 2026 06 17T19 04 51Z trendScore / priorityScore 67 / 21
reports/korea-trending/repositories/axoviq-ai__synthadoc.md,axoviq-ai/synthadoc,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,axoviq ai/synthadoc 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/axoviq ai/synthadoc local path sources/axoviq ai synthadoc HEAD 1d99102 stars/forks 0 / 0 language Python license pushedAt 2026 06 17T16 26 35Z trendScore / priorityScor
reports/korea-trending/repositories/Azure-Samples__azure-ai-travel-agents.md,Azure-Samples/azure-ai-travel-agents,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,Azure Samples/azure ai travel agents 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/Azure Samples/azure ai travel agents local path sources/Azure Samples azure ai travel agents HEAD a66e229 stars/forks 0 / 0 language TypeScript license 
reports/korea-trending/repositories/bagidea__bagidea-office.md,bagidea/bagidea-office,per-repository-report,korea-trending/repositories,-29,coding-agents;korea-trending-open-source;repository-deep-dives,bagidea/bagidea office 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/bagidea/bagidea office local path sources/bagidea bagidea office HEAD 00a8a93 stars/forks 0 / 0 language HTML license pushedAt 2026 06 17T23 46 01Z trendScore / prior
reports/korea-trending/repositories/Beever-AI__beever-atlas.md,Beever-AI/beever-atlas,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,Beever AI/beever atlas 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/Beever AI/beever atlas local path sources/Beever AI beever atlas HEAD 4e47057 stars/forks 0 / 0 language Python license pushedAt 2026 06 17T10 58 59Z trendScore / pri
reports/korea-trending/repositories/bripin123__rag-memory-epf-mcp.md,bripin123/rag-memory-epf-mcp,per-repository-report,korea-trending/repositories,-29,agent-harness;llm-wiki;korea-trending-open-source;repository-deep-dives,bripin123/rag memory epf mcp 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/bripin123/rag memory epf mcp local path sources/bripin123 rag memory epf mcp HEAD 58283cd stars/forks 0 / 0 language JavaScript license pushedAt 2026 05 28T01 4
reports/korea-trending/repositories/caramador83__harness-100.md,caramador83/harness-100,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,caramador83/harness 100 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/caramador83/harness 100 local path sources/caramador83 harness 100 HEAD e0a804a stars/forks 0 / 0 language license pushedAt 2026 06 16T14 15 00Z trendScore / priorit
reports/korea-trending/repositories/CharlesLee1991__bmp-ai-air.md,CharlesLee1991/bmp-ai-air,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,CharlesLee1991/bmp ai air 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/CharlesLee1991/bmp ai air local path sources/CharlesLee1991 bmp ai air HEAD c42d244 stars/forks 0 / 0 language TypeScript license pushedAt 2026 06 13T14 16 22Z tre
reports/korea-trending/repositories/chrisryugj__Docufinder.md,chrisryugj/Docufinder,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,chrisryugj/Docufinder 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/chrisryugj/Docufinder local path sources/chrisryugj Docufinder HEAD a6c0292 stars/forks 0 / 0 language Rust license pushedAt 2026 06 16T13 55 59Z trendScore / priority
reports/korea-trending/repositories/chrisryugj__korean-dart-mcp.md,chrisryugj/korean-dart-mcp,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,chrisryugj/korean dart mcp 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/chrisryugj/korean dart mcp local path sources/chrisryugj korean dart mcp HEAD c1671ce stars/forks 0 / 0 language TypeScript license pushedAt 2026 06 11T00 18 00Z 
reports/korea-trending/repositories/chrisryugj__korean-law-mcp.md,chrisryugj/korean-law-mcp,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,chrisryugj/korean law mcp 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/chrisryugj/korean law mcp local path sources/chrisryugj korean law mcp HEAD 7cb7db0 stars/forks 0 / 0 language TypeScript license pushedAt 2026 06 11T04 31 05Z tre
reports/korea-trending/repositories/chrisryugj__lexdiff.md,chrisryugj/lexdiff,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,chrisryugj/lexdiff 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/chrisryugj/lexdiff local path sources/chrisryugj lexdiff HEAD e541791 stars/forks 0 / 0 language TypeScript license pushedAt 2026 06 11T03 50 04Z trendScore / prioritySco
reports/korea-trending/repositories/civilian7__korean-people-persona.md,civilian7/korean-people-persona,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,civilian7/korean people persona 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/civilian7/korean people persona local path sources/civilian7 korean people persona HEAD 9012d29 stars/forks 0 / 0 language Python license pushedAt 2026 06 11
reports/korea-trending/repositories/closermethod__apac-compliance-mcp.md,closermethod/apac-compliance-mcp,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,closermethod/apac compliance mcp 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/closermethod/apac compliance mcp local path sources/closermethod apac compliance mcp HEAD 8c1a171 stars/forks 0 / 0 language TypeScript license pushedAt 202
reports/korea-trending/repositories/code-forge-temple__agentic-signal.md,code-forge-temple/agentic-signal,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,code forge temple/agentic signal 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/code forge temple/agentic signal local path sources/code forge temple agentic signal HEAD dea6dd0 stars/forks 0 / 0 language TypeScript license pushedAt 202
reports/korea-trending/repositories/codecentric__c4-genai-suite.md,codecentric/c4-genai-suite,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,codecentric/c4 genai suite 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/codecentric/c4 genai suite local path sources/codecentric c4 genai suite HEAD 1b2d1f5 stars/forks 0 / 0 language TypeScript license pushedAt 2026 06 17T19 53 43Z 
reports/korea-trending/repositories/crmne__ruby_llm.md,crmne/ruby_llm,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,crmne/ruby llm 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/crmne/ruby llm local path sources/crmne ruby llm HEAD 55987a8 stars/forks 0 / 0 language Ruby license pushedAt 2026 06 17T12 00 25Z trendScore / priorityScore 67 / 166 한줄 해석 
reports/korea-trending/repositories/CSOAI-ORG__korea-ai-basic-act-mcp.md,CSOAI-ORG/korea-ai-basic-act-mcp,per-repository-report,korea-trending/repositories,-29,agent-harness;korea-trending-open-source;repository-deep-dives,CSOAI ORG/korea ai basic act mcp 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/CSOAI ORG/korea ai basic act mcp local path sources/CSOAI ORG korea ai basic act mcp HEAD 2e9384f stars/forks 0 / 0 language Python license pushedAt 2026 06
reports/korea-trending/repositories/cykim05__heard.md,cykim05/heard,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,cykim05/heard 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/cykim05/heard local path sources/cykim05 heard HEAD 0a01d77 stars/forks 0 / 0 language Python license pushedAt 2026 06 12T11 26 52Z trendScore / priorityScore 74 / 171 한줄 해석 검
reports/korea-trending/repositories/daangn__autopprof.md,daangn/autopprof,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/autopprof 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/autopprof local path sources/daangn autopprof HEAD f87ad09 stars/forks 218 / 10 language Go license Apache 2.0 pushedAt 2026 06 04T09 30 34Z trendScore / prioritySco
reports/korea-trending/repositories/daangn__betterkorean.md,daangn/betterkorean,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/betterkorean 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/betterkorean local path sources/daangn betterkorean HEAD 4cca276 stars/forks 27 / 1 language Java license Apache 2.0 pushedAt 2016 03 30T07 21 08Z trendScore / pr
reports/korea-trending/repositories/daangn__betterkoreankotlin.md,daangn/betterkoreankotlin,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/betterkoreankotlin 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/betterkoreankotlin local path sources/daangn betterkoreankotlin HEAD dfaba15 stars/forks 56 / 4 language Kotlin license Apache 2.0 pushedAt 2021 10 01T06 07
reports/korea-trending/repositories/daangn__cjk-slug.md,daangn/cjk-slug,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/cjk slug 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/cjk slug local path sources/daangn cjk slug HEAD d7ef08e stars/forks 58 / 4 language TypeScript license MIT pushedAt 2025 09 30T05 53 06Z trendScore / priorityScore 7
reports/korea-trending/repositories/daangn__codepocket.md,daangn/codepocket,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/codepocket 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/codepocket local path sources/daangn codepocket HEAD 8fcb5e8 stars/forks 94 / 5 language TypeScript license Apache 2.0 pushedAt 2023 01 02T07 59 07Z trendScore / pr
reports/korea-trending/repositories/daangn__gorean.md,daangn/gorean,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/gorean 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/gorean local path sources/daangn gorean HEAD aef2d3d stars/forks 36 / 2 language Go license MIT pushedAt 2023 09 26T05 42 52Z trendScore / priorityScore 83 / 168 한줄 해석 
reports/korea-trending/repositories/daangn__graplix.md,daangn/graplix,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/graplix 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/graplix local path sources/daangn graplix HEAD 822a57d stars/forks 92 / 6 language TypeScript license MIT pushedAt 2026 04 16T10 09 12Z trendScore / priorityScore 84 /
reports/korea-trending/repositories/daangn__greenhouse-js.md,daangn/greenhouse-js,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/greenhouse js 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/greenhouse js local path sources/daangn greenhouse js HEAD 2a474b3 stars/forks 9 / 1 language TypeScript license MIT pushedAt 2026 06 17T10 02 58Z trendScore / p
reports/korea-trending/repositories/daangn__icona.md,daangn/icona,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/icona 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/icona local path sources/daangn icona HEAD 909fc3a stars/forks 88 / 9 language TypeScript license MIT pushedAt 2025 09 29T15 52 42Z trendScore / priorityScore 75 / 178 한
reports/korea-trending/repositories/daangn__KarrotCodableKit.md,daangn/KarrotCodableKit,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/KarrotCodableKit 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/KarrotCodableKit local path sources/daangn KarrotCodableKit HEAD 4aade81 stars/forks 16 / 2 language Swift license MIT pushedAt 2026 04 07T13 03 48Z trendScor
reports/korea-trending/repositories/daangn__KarrotListKit.md,daangn/KarrotListKit,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/KarrotListKit 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/KarrotListKit local path sources/daangn KarrotListKit HEAD d608169 stars/forks 145 / 7 language Swift license Apache 2.0 pushedAt 2025 09 18T06 44 14Z trendScore
reports/korea-trending/repositories/daangn__kinesumer.md,daangn/kinesumer,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/kinesumer 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/kinesumer local path sources/daangn kinesumer HEAD a377be6 stars/forks 78 / 8 language Go license Apache 2.0 pushedAt 2026 05 07T13 43 19Z trendScore / priorityScore
reports/korea-trending/repositories/daangn__lynx-console.md,daangn/lynx-console,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,daangn/lynx console 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/daangn/lynx console local path sources/daangn lynx console HEAD 9f59a09 stars/forks 11 / 1 language JavaScript license pushedAt 2026 06 17T11 22 53Z trendScore / priorit
